data_mode,data_source,scale_factor,query_id,query_type,mechanism,epsilon,gsq,n_runs,n_total,n_valid,n_ok,n_success,n_not_applicable,n_failed,mean_abs_error,median_abs_error,trimmed_mean_abs_error,mean_rel_error,median_rel_error,rmse,bias,std_error,p90_abs_error,p95_abs_error,mean_runtime_sec,timeout_rate
real,real_tpch,0.1,q12_sja_count,SJA,FixedTau,1.0,524288.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,7.975758290640002,0.8725552732050597,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.026080369999787422,0.0
real,real_tpch,0.1,q12_sja_count,SJA,FixedTau,1.0,1048576.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,7.975758290640002,0.8725552732050597,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.022854750006808852,0.0
real,real_tpch,0.1,q12_sja_count,SJA,R2T,1.0,256.0,10,10,10,10,0,0,0,115.50505933194503,83.05398929127773,85.78033133027066,0.0366101614364326,0.026324560789628353,149.50721363773053,-36.305118117126355,145.03222168959385,144.97289885608222,270.4863024650876,0.12807138998759907,0.0
real,real_tpch,0.1,q12_sja_count,SJA,R2T,1.0,512.0,10,10,10,10,0,0,0,117.38267121845647,94.55583259450259,97.62296738836964,0.037205284062902175,0.02997015296180745,135.03200751943376,-55.419948767016194,123.1351791056874,150.53399068311086,230.17380147015598,0.13773225999029814,0.0
real,real_tpch,0.1,q12_sja_count,SJA,R2T,1.0,1024.0,10,10,10,10,0,0,0,118.03553352036838,106.28035764038168,109.68828518912278,0.037412213477137315,0.033686325718029,123.61156366900127,-76.16035613828285,97.36230700628184,154.8703329255399,182.12310991798373,0.14179826997860798,0.0
real,real_tpch,0.1,q12_sja_count,SJA,R2T,1.0,4096.0,10,10,10,10,0,0,0,121.8951641162399,123.76038674566894,124.09848824878122,0.03863555122543255,0.039226746987533645,128.16753531382054,-121.8951641162399,39.60411687557711,169.09090402001198,175.22180684786474,0.18344397001783358,0.0
real,real_tpch,0.1,q12_sja_count,SJA,R2T,1.0,16384.0,10,10,10,10,0,0,0,155.59510108724044,147.37000357177703,150.10526620692067,0.04931698925110627,0.0467099852842399,158.29999746019308,-155.59510108724044,29.13852627619598,200.25560705851066,207.40832702433912,0.207888050013571,0.0
real,real_tpch,0.1,q12_sja_count,SJA,R2T,1.0,65536.0,10,10,10,10,0,0,0,180.95312009225955,171.553008646016,174.6790230861799,0.05735439622575574,0.0543749631207657,183.9918470660561,-180.95312009225955,33.30117288708113,231.99369834513973,240.16823544894368,0.24315387000388,0.0
real,real_tpch,0.1,q12_sja_count,SJA,R2T,1.0,262144.0,10,10,10,10,0,0,0,206.81244938742194,196.23732401039751,199.75409025558233,0.06555069711170262,0.0621988348685887,210.17832189120065,-206.81244938742194,37.46381949796629,264.2330999219126,273.4294541636916,0.22025719000666868,0.0
real,real_tpch,0.1,q12_sja_count,SJA,R2T,1.0,524288.0,10,10,10,10,0,0,0,219.16281171522365,208.7495075303566,212.46164967805157,0.06946523350720238,0.06616466165779919,222.49057214733784,-219.16281171522365,38.33688374825451,275.4956312403674,286.6435178860911,0.2650280099973315,0.0
real,real_tpch,0.1,q12_sja_count,SJA,R2T,1.0,1048576.0,10,10,10,10,0,0,0,230.04951829818734,221.36700286008818,225.27452091029332,0.0729158536602812,0.070163867784497,232.9254087416835,-230.04951829818734,36.48924729632424,280.2317935091903,291.9664110310049,0.25301707001053725,0.0
